date,season,teamA,teamB,teamA_home,teamA_score,teamB_score,teamA_moneyLine,teamB_moneyLine,total,spread,secondHalfTotal
2007-12-08,2008,Charlotte,Cleveland,1,96,93,-360.0,300.0,185.0,8.0,95.0
2007-12-08,2008,Dallas,Utah,1,125,117,-265.0,225.0,209.5,6.0,107.5
2007-12-08,2008,Denver,Sacramento,1,101,97,-1600.0,1000.0,214.0,14.0,104.0
2007-12-08,2008,Minnesota,Phoenix,1,100,93,475.0,-600.0,217.0,-10.0,106.0
2007-12-08,2008,New York,Philadelphia,1,77,105,-200.0,170.0,187.5,4.5,93.0
2007-12-09,2008,Charlotte,Detroit,0,85,104,675.0,-925.0,192.0,-12.0,94.0
2007-12-09,2008,Golden State,LA Lakers,0,113,123,140.0,-160.0,225.0,-3.5,111.5
2007-12-09,2008,Houston,Toronto,0,80,93,-190.0,160.0,186.5,4.0,92.5
2007-12-09,2008,LA Clippers,Miami,1,94,100,120.0,-140.0,187.0,-2.5,93.0
2007-12-09,2008,Milwaukee,Portland,0,113,117,135.0,-155.0,192.5,-3.0,96.0
2007-12-09,2008,New Jersey,Washington,0,89,104,130.0,-150.0,194.5,-3.0,104.0
2007-12-09,2008,New Orleans,Seattle,1,91,88,-365.0,305.0,196.5,8.0,96.0
2007-12-10,2008,Atlanta,Orlando,0,98,87,500.0,-625.0,194.5,-10.0,97.5
2007-12-10,2008,Dallas,New York,0,99,89,-425.0,355.0,199.0,8.5,98.0
2007-12-10,2008,Houston,Philadelphia,0,88,100,-255.0,215.0,181.5,6.0,92.0
2007-12-10,2008,Miami,Phoenix,0,117,113,900.0,-1400.0,216.5,-12.5,108.5
2007-12-10,2008,Milwaukee,Sacramento,0,93,96,210.0,-250.0,198.5,-5.5,98.5
2007-12-11,2008,Atlanta,Toronto,1,88,100,125.0,-145.0,185.0,-2.5,92.0
2007-12-11,2008,Chicago,Seattle,1,123,96,-410.0,340.0,192.5,8.5,94.5
2007-12-11,2008,Cleveland,Indiana,1,118,105,-135.0,115.0,197.0,2.0,97.0
2007-12-11,2008,Detroit,Memphis,0,113,103,-240.0,200.0,204.5,5.5,100.0
2007-12-11,2008,Golden State,San Antonio,1,96,84,-140.0,120.0,214.5,2.0,103.0
2007-12-11,2008,LA Clippers,New Jersey,0,91,82,220.0,-260.0,185.0,-6.0,92.0
2007-12-11,2008,Minnesota,Washington,0,88,102,330.0,-400.0,196.5,-8.5,100.0
2007-12-11,2008,Portland,Utah,0,97,89,1200.0,-2000.0,203.0,-13.5,106.5
2007-12-12,2008,Boston,Sacramento,1,90,78,-2400.0,1400.0,191.5,14.5,96.0
2007-12-12,2008,Charlotte,LA Clippers,1,108,103,-250.0,210.0,187.0,6.0,91.5
2007-12-12,2008,Chicago,Indiana,0,102,117,110.0,-130.0,197.5,-1.5,97.0
2007-12-12,2008,Dallas,Toronto,0,76,92,-230.0,190.0,196.5,5.0,96.5
2007-12-12,2008,Denver,New Orleans,1,105,99,-365.0,305.0,205.0,8.0,100.5
2007-12-12,2008,Detroit,Houston,0,77,80,150.0,-170.0,186.5,-3.5,91.5
2007-12-12,2008,Golden State,Portland,0,95,105,-200.0,170.0,208.5,4.5,104.0
2007-12-12,2008,Milwaukee,Orlando,1,100,86,180.0,-210.0,202.5,-5.0,101.0
2007-12-12,2008,Minnesota,Philadelphia,0,94,98,330.0,-400.0,186.5,-8.5,94.0
2007-12-12,2008,New York,Seattle,1,110,117,-215.0,185.0,198.5,5.0,96.5
2007-12-12,2008,Phoenix,Utah,1,103,98,-335.0,285.0,225.5,7.5,112.5
2007-12-13,2008,LA Lakers,San Antonio,1,102,97,-290.0,240.0,200.5,7.0,102.0
2007-12-13,2008,Miami,Washington,1,91,104,-260.0,220.0,201.5,6.0,104.5
2007-12-14,2008,Atlanta,Detroit,0,81,91,450.0,-550.0,189.0,-9.5,92.0
2007-12-14,2008,Boston,Milwaukee,1,104,82,-1200.0,800.0,189.0,12.5,94.0
2007-12-14,2008,Charlotte,Orlando,1,87,103,195.0,-235.0,198.5,-5.5,99.5
2007-12-14,2008,Chicago,New York,1,101,96,-845.0,645.0,187.5,10.5,91.5
2007-12-14,2008,Cleveland,New Jersey,0,97,105,-155.0,135.0,187.5,3.0,96.5
2007-12-14,2008,Dallas,New Orleans,1,89,80,-500.0,400.0,194.5,8.5,94.5
2007-12-14,2008,Golden State,LA Lakers,1,108,106,-270.0,230.0,226.0,6.5,111.0
2007-12-14,2008,Indiana,Toronto,1,93,104,-140.0,120.0,204.0,2.5,100.0
2007-12-14,2008,LA Clippers,Memphis,0,98,91,155.0,-175.0,202.5,-4.0,98.5
2007-12-14,2008,Minnesota,Seattle,1,88,99,-130.0,110.0,201.5,2.0,99.5
2007-12-14,2008,Philadelphia,Sacramento,1,99,109,-235.0,195.0,189.5,5.5,95.0
2007-12-14,2008,Portland,Utah,1,99,91,215.0,-255.0,198.0,-6.5,103.0
2007-12-15,2008,Atlanta,Charlotte,1,93,84,-260.0,220.0,184.0,6.5,90.0
2007-12-15,2008,Cleveland,Philadelphia,1,86,92,-350.0,290.0,191.0,7.5,96.0
2007-12-15,2008,Dallas,Houston,0,96,83,145.0,-165.0,188.0,-3.5,94.0
2007-12-15,2008,Denver,San Antonio,0,91,102,205.0,-245.0,202.0,-6.0,99.5
2007-12-15,2008,Indiana,Miami,0,106,103,235.0,-275.0,208.5,-6.5,103.0
2007-12-15,2008,Memphis,Orlando,0,123,119,750.0,-1100.0,206.5,-11.5,104.0
2007-12-15,2008,Milwaukee,Minnesota,1,95,92,-375.0,315.0,193.0,8.0,96.5
2007-12-15,2008,New Jersey,New York,0,86,94,-190.0,160.0,188.0,3.5,96.5
2007-12-15,2008,New Orleans,Phoenix,1,101,98,240.0,-290.0,208.0,-6.5,99.5
2007-12-15,2008,Sacramento,Washington,0,79,92,265.0,-315.0,200.5,-7.5,103.5
2007-12-15,2008,Seattle,Utah,0,75,96,900.0,-1400.0,211.0,-12.0,102.5
2007-12-16,2008,Boston,Toronto,0,90,77,-110.0,-110.0,180.5,0.0,90.5
2007-12-16,2008,Denver,Portland,1,105,116,-515.0,415.0,205.5,9.0,105.0
2007-12-16,2008,Detroit,Golden State,1,109,87,-240.0,200.0,208.0,5.5,99.5
2007-12-16,2008,LA Clippers,LA Lakers,0,92,113,275.0,-325.0,202.5,-7.0,99.0
2007-12-17,2008,Atlanta,Utah,1,116,111,145.0,-165.0,187.5,-3.5,96.5
2007-12-17,2008,Cleveland,Milwaukee,1,104,99,-350.0,290.0,193.5,7.5,96.0
2007-12-17,2008,Dallas,Orlando,1,111,108,-240.0,200.0,204.0,5.5,103.0
2007-12-17,2008,Golden State,Memphis,0,125,117,-190.0,160.0,227.5,4.0,110.5
2007-12-17,2008,Indiana,New York,0,119,92,-145.0,125.0,204.0,2.5,100.0
2007-12-17,2008,Miami,Minnesota,1,91,87,-425.0,355.0,194.5,9.0,96.5
2007-12-17,2008,New Orleans,Portland,0,76,88,-130.0,110.0,184.0,2.0,90.0
2007-12-17,2008,Phoenix,San Antonio,0,100,95,105.0,-125.0,204.0,-1.5,100.0
2007-12-18,2008,Chicago,LA Lakers,1,91,103,-125.0,105.0,202.0,2.0,101.0
2007-12-18,2008,LA Clippers,Toronto,1,77,80,180.0,-220.0,187.0,-4.5,93.0
2007-12-18,2008,New Jersey,Sacramento,1,101,106,-240.0,200.0,187.5,5.5,95.5
2007-12-19,2008,Atlanta,Miami,1,114,111,-130.0,110.0,186.0,2.0,92.0
2007-12-19,2008,Boston,Detroit,1,85,87,-250.0,210.0,183.0,6.0,90.5
2007-12-19,2008,Charlotte,Utah,1,98,92,180.0,-210.0,198.5,-5.0,101.0
2007-12-19,2008,Chicago,Washington,0,95,84,190.0,-230.0,195.5,-5.5,101.5
2007-12-19,2008,Cleveland,New York,0,90,108,-150.0,130.0,191.0,2.5,95.5
2007-12-19,2008,Dallas,Phoenix,1,108,105,-155.0,135.0,215.5,3.0,106.0
2007-12-19,2008,Golden State,Minnesota,0,111,98,-310.0,260.0,209.0,7.0,103.0
2007-12-19,2008,Houston,Orlando,1,92,97,-165.0,145.0,193.5,3.5,96.0
2007-12-19,2008,Indiana,Philadelphia,1,102,85,-230.0,190.0,202.0,5.0,100.5
2007-12-19,2008,Memphis,San Antonio,1,88,85,260.0,-310.0,202.5,-7.0,100.5
2007-12-19,2008,Milwaukee,Sacramento,1,89,102,-275.0,235.0,194.0,6.5,96.5
2007-12-19,2008,New Orleans,Seattle,0,107,93,-145.0,125.0,191.5,2.5,92.0
2007-12-19,2008,Portland,Toronto,1,101,96,-145.0,125.0,186.0,3.0,95.5
2007-12-20,2008,Cleveland,LA Lakers,1,94,90,115.0,-135.0,204.0,-2.5,102.0
2007-12-20,2008,Denver,Houston,1,112,111,-360.0,300.0,199.5,8.0,97.5
2007-12-20,2008,Miami,New Jersey,1,103,107,-125.0,105.0,190.0,1.5,99.0
2007-12-21,2008,Atlanta,Washington,0,97,92,165.0,-195.0,190.5,-4.5,98.0
2007-12-21,2008,Boston,Chicago,1,107,82,-550.0,450.0,184.0,9.5,91.0
2007-12-21,2008,Charlotte,New York,1,105,95,-255.0,215.0,193.5,6.0,95.5
2007-12-21,2008,Dallas,LA Clippers,1,102,89,-1000.0,700.0,194.0,11.5,95.5
2007-12-21,2008,Denver,Portland,0,96,99,170.0,-200.0,206.0,-4.5,101.0
2007-12-21,2008,Detroit,Memphis,1,94,67,-560.0,460.0,200.5,10.0,99.0
2007-12-21,2008,Indiana,Minnesota,0,118,131,-235.0,195.0,202.0,5.5,101.0
2007-12-21,2008,LA Lakers,Philadelphia,0,106,101,-145.0,125.0,198.5,2.5,100.0
2007-12-21,2008,Orlando,Utah,1,94,113,-190.0,160.0,208.5,4.0,108.0
2007-12-21,2008,Seattle,Toronto,1,123,115,180.0,-210.0,196.0,-5.0,98.5
2007-12-22,2008,Charlotte,Milwaukee,0,99,103,230.0,-270.0,192.5,-6.5,95.5
2007-12-22,2008,Chicago,Houston,1,98,116,105.0,-125.0,184.0,-1.5,93.0
2007-12-22,2008,Golden State,New Jersey,0,95,100,-135.0,115.0,211.5,2.0,104.5
2007-12-22,2008,Indiana,Washington,1,93,85,-350.0,290.0,205.5,8.0,102.0
2007-12-22,2008,LA Clippers,San Antonio,0,90,99,1500.0,-3000.0,186.5,-15.5,92.0
2007-12-22,2008,Memphis,Philadelphia,1,97,99,-175.0,155.0,199.0,4.0,99.0
2007-12-22,2008,Miami,Utah,1,104,102,100.0,-120.0,202.5,-1.0,101.5
2007-12-22,2008,Minnesota,New Orleans,0,76,110,750.0,-1100.0,186.5,-12.0,92.0
2007-12-22,2008,Phoenix,Toronto,1,122,103,-650.0,525.0,214.0,10.0,105.5
2007-12-23,2008,Boston,Orlando,1,103,91,-560.0,460.0,193.0,9.5,96.0
2007-12-23,2008,Cleveland,Golden State,1,96,105,-165.0,145.0,209.5,3.5,102.0
2007-12-23,2008,Denver,Sacramento,0,106,105,150.0,-170.0,210.5,-3.5,100.5
2007-12-23,2008,Detroit,Houston,1,94,82,-350.0,290.0,183.5,7.5,93.0
2007-12-23,2008,LA Lakers,New York,0,95,90,-320.0,270.0,204.0,7.0,101.0
2007-12-25,2008,Cleveland,Miami,1,96,82,-210.0,180.0,194.0,4.5,97.0
2007-12-25,2008,LA Lakers,Phoenix,1,122,115,115.0,-135.0,222.5,-1.5,112.5
2007-12-25,2008,Portland,Seattle,1,89,79,-350.0,290.0,201.5,7.0,99.0
2007-12-26,2008,Atlanta,Indiana,1,107,95,-150.0,130.0,203.0,2.5,101.0
2007-12-26,2008,Boston,Sacramento,0,89,69,-350.0,290.0,191.0,7.5,93.0
2007-12-26,2008,Charlotte,Washington,1,104,108,-230.0,190.0,191.0,5.0,100.0
2007-12-26,2008,Chicago,San Antonio,0,79,94,425.0,-525.0,186.5,-9.5,93.0
2007-12-26,2008,Dallas,Utah,0,90,99,150.0,-170.0,203.5,-3.5,103.5
2007-12-26,2008,Denver,Milwaukee,1,125,105,-425.0,355.0,210.5,8.5,101.5
2007-12-26,2008,Detroit,New Jersey,0,101,83,-215.0,185.0,184.0,5.0,93.0
2007-12-26,2008,Golden State,Minnesota,1,105,101,-1000.0,700.0,212.0,12.5,103.5
2007-12-26,2008,Memphis,New Orleans,1,98,116,110.0,-130.0,200.5,-2.0,99.0
2007-12-26,2008,Miami,Philadelphia,0,85,96,135.0,-155.0,191.5,-3.0,93.5
2007-12-26,2008,New York,Orlando,0,96,110,575.0,-725.0,200.0,-11.0,100.0
2007-12-27,2008,Boston,Seattle,0,104,96,-620.0,460.0,192.5,10.0,95.5
2007-12-27,2008,Cleveland,Dallas,0,88,81,260.0,-320.0,193.5,-7.0,96.0
2007-12-27,2008,LA Clippers,Phoenix,1,88,108,330.0,-420.0,211.5,-8.0,101.0
2007-12-28,2008,Charlotte,New Orleans,1,85,99,140.0,-160.0,191.0,-3.5,94.0
2007-12-28,2008,Chicago,Milwaukee,1,103,99,-250.0,210.0,192.0,6.0,97.0
2007-12-28,2008,Denver,Golden State,0,124,120,180.0,-210.0,227.5,-5.0,111.5
2007-12-28,2008,Detroit,Indiana,1,114,101,-550.0,450.0,198.0,9.5,96.5
2007-12-28,2008,Houston,Memphis,0,103,83,-110.0,-110.0,195.0,0.0,98.0
2007-12-28,2008,LA Clippers,Phoenix,0,88,94,1100.0,-1800.0,210.0,-13.0,101.5
2007-12-28,2008,LA Lakers,Utah,1,123,109,-230.0,190.0,213.0,5.0,110.5
2007-12-28,2008,Miami,Orlando,1,114,121,160.0,-190.0,199.0,-4.0,99.5
2007-12-28,2008,Minnesota,Portland,0,98,109,365.0,-435.0,188.0,-8.5,94.5
2007-12-28,2008,New Jersey,Washington,1,109,106,-190.0,160.0,191.5,4.0,101.5
2007-12-28,2008,Philadelphia,Sacramento,0,92,80,135.0,-155.0,188.5,-3.0,94.0
2007-12-28,2008,San Antonio,Toronto,1,73,83,-300.0,250.0,184.5,7.0,91.0
2007-12-29,2008,Atlanta,Dallas,0,84,97,315.0,-375.0,189.5,-8.0,94.5
2007-12-29,2008,Boston,Utah,0,104,98,-235.0,195.0,193.5,5.5,98.0
2007-12-29,2008,Charlotte,Orlando,0,95,104,355.0,-425.0,202.0,-8.5,100.0
2007-12-29,2008,Cleveland,New Orleans,0,76,86,185.0,-215.0,185.5,-5.0,91.5
2007-12-29,2008,Detroit,Indiana,0,98,92,-190.0,160.0,199.0,4.0,97.0
2007-12-29,2008,Houston,Toronto,1,91,79,-140.0,120.0,181.0,2.5,90.0
2007-12-29,2008,Miami,Washington,0,74,96,290.0,-350.0,198.0,-8.0,100.0
2007-12-29,2008,Milwaukee,New Jersey,1,95,97,-150.0,130.0,194.0,3.0,102.0
2007-12-29,2008,Minnesota,Seattle,0,90,109,190.0,-230.0,201.0,-5.5,100.0
2007-12-30,2008,Boston,LA Lakers,0,110,91,135.0,-155.0,198.0,-3.0,99.5
2007-12-30,2008,Chicago,New York,0,100,83,-160.0,140.0,188.0,3.0,93.0
2007-12-30,2008,Denver,Golden State,1,95,105,-170.0,150.0,229.0,4.0,112.5
2007-12-30,2008,Memphis,San Antonio,0,87,111,400.0,-500.0,191.0,-9.5,96.0
2007-12-30,2008,Philadelphia,Portland,0,72,97,200.0,-240.0,186.0,-5.5,91.5
2007-12-30,2008,Phoenix,Sacramento,0,117,102,-435.0,365.0,209.0,9.0,100.5
2007-12-31,2008,Charlotte,Indiana,1,107,103,-125.0,105.0,203.0,1.5,101.0
2007-12-31,2008,Chicago,Orlando,1,110,112,130.0,-150.0,197.0,-3.0,100.0
2007-12-31,2008,Detroit,Milwaukee,1,114,69,-1300.0,850.0,192.0,12.5,94.5
2007-12-31,2008,Golden State,Houston,0,112,95,130.0,-150.0,201.0,-3.5,99.0
2007-12-31,2008,LA Clippers,Minnesota,1,91,82,-255.0,215.0,188.5,6.0,92.5
2007-12-31,2008,New Orleans,Toronto,1,92,97,-255.0,215.0,186.0,6.0,91.5
2007-12-31,2008,Philadelphia,Seattle,0,98,90,-140.0,120.0,189.5,2.5,92.0
2007-12-31,2008,Portland,Utah,0,101,111,315.0,-375.0,200.5,-9.0,101.0
2008-01-02,2008,Atlanta,Cleveland,0,94,98,185.0,-215.0,184.5,-5.0,93.0
2008-01-02,2008,Boston,Houston,1,97,93,-1000.0,700.0,180.0,11.0,90.5
2008-01-02,2008,Charlotte,Chicago,1,97,109,100.0,-120.0,191.0,-1.0,95.0
2008-01-02,2008,Dallas,Golden State,1,121,99,-255.0,215.0,213.5,6.0,104.5
2008-01-02,2008,Detroit,Washington,0,106,93,-230.0,190.0,192.0,5.0,96.5
2008-01-02,2008,Indiana,Memphis,1,72,90,-255.0,215.0,211.5,6.0,104.0
2008-01-02,2008,LA Clippers,New Orleans,1,81,95,190.0,-230.0,183.5,-5.0,89.0
2008-01-02,2008,Miami,Milwaukee,1,98,103,-155.0,135.0,195.0,3.0,97.0
2008-01-02,2008,Minnesota,Portland,1,79,90,185.0,-215.0,190.0,-4.5,97.0
2008-01-02,2008,New Jersey,Orlando,0,96,95,220.0,-260.0,198.0,-6.5,103.5
2008-01-02,2008,New York,Sacramento,1,97,107,-170.0,150.0,191.0,3.5,94.0
2008-01-02,2008,Philadelphia,Utah,0,107,110,425.0,-525.0,196.0,-9.0,99.5
2008-01-03,2008,Chicago,Portland,1,109,115,-175.0,155.0,188.0,4.0,96.0
2008-01-03,2008,Denver,San Antonio,1,80,77,-145.0,125.0,198.0,2.5,98.0
2008-01-03,2008,Phoenix,Seattle,1,104,96,-2000.0,1200.0,219.0,14.5,105.0
2008-01-04,2008,Atlanta,Indiana,0,91,113,125.0,-145.0,194.5,-2.5,97.0
2008-01-04,2008,Boston,Memphis,1,100,96,-1500.0,950.0,194.5,13.5,97.0
2008-01-04,2008,Charlotte,New Jersey,0,96,102,205.0,-245.0,193.0,-5.5,97.5
2008-01-04,2008,Cleveland,Sacramento,1,97,93,-360.0,300.0,190.0,8.0,94.0
2008-01-04,2008,Dallas,Miami,1,94,89,-3000.0,1500.0,194.5,15.5,98.0
2008-01-04,2008,Denver,Minnesota,0,118,107,-230.0,190.0,207.0,5.0,100.5
2008-01-04,2008,Detroit,Toronto,0,101,85,-200.0,170.0,184.0,4.5,90.5
2008-01-04,2008,Golden State,New Orleans,1,104,116,-140.0,120.0,208.5,2.5,102.5
2008-01-04,2008,Houston,Orlando,0,96,94,180.0,-210.0,192.0,-4.5,97.5
2008-01-04,2008,LA Lakers,Philadelphia,1,124,93,-350.0,290.0,200.0,7.5,98.5
2008-01-04,2008,Milwaukee,Washington,1,77,101,150.0,-170.0,196.0,-3.5,100.5
2008-01-04,2008,New York,San Antonio,0,93,97,900.0,-1400.0,184.5,-12.0,92.5
2008-01-05,2008,Atlanta,New Jersey,1,107,113,-180.0,160.0,187.5,4.5,100.0
2008-01-05,2008,Boston,Detroit,0,92,85,110.0,-130.0,181.5,-2.0,90.0
2008-01-05,2008,Chicago,Sacramento,1,94,93,-340.0,280.0,191.5,8.0,95.5
2008-01-05,2008,Houston,New York,1,103,91,-500.0,400.0,187.0,9.0,92.5
2008-01-05,2008,New Orleans,Phoenix,0,118,113,330.0,-420.0,209.0,-8.5,100.0
2008-01-05,2008,Portland,Utah,1,103,89,-130.0,110.0,198.0,2.0,102.5
2008-01-06,2008,Charlotte,Milwaukee,1,89,93,-350.0,290.0,192.0,7.5,97.0
2008-01-06,2008,Cleveland,Toronto,0,93,90,160.0,-190.0,185.0,-4.0,91.5
2008-01-06,2008,Dallas,Minnesota,0,101,78,-405.0,335.0,193.5,8.0,95.5
2008-01-06,2008,Denver,Philadelphia,1,109,96,-410.0,340.0,205.5,8.5,101.5
2008-01-06,2008,Indiana,LA Lakers,0,96,112,355.0,-425.0,216.5,-9.0,109.0
2008-01-06,2008,LA Clippers,San Antonio,1,82,88,250.0,-300.0,180.0,-6.5,90.0
2008-01-06,2008,Memphis,Miami,1,101,94,-230.0,190.0,198.5,5.0,99.5
2008-01-06,2008,Seattle,Washington,0,86,108,330.0,-400.0,202.0,-8.5,102.0
2008-01-07,2008,Denver,Phoenix,0,115,137,290.0,-350.0,227.5,-7.5,110.5
2008-01-07,2008,Golden State,San Antonio,1,130,121,-125.0,105.0,205.0,1.5,100.5
2008-01-08,2008,Charlotte,New Jersey,1,115,99,105.0,-125.0,194.0,-1.5,101.0
2008-01-08,2008,Chicago,New York,1,100,105,-290.0,240.0,192.0,6.5,96.5
2008-01-08,2008,Cleveland,Seattle,1,95,79,-505.0,405.0,194.0,9.0,94.5
2008-01-08,2008,Houston,Washington,0,92,84,135.0,-155.0,189.0,-3.0,95.5
2008-01-08,2008,Indiana,Utah,0,89,111,275.0,-325.0,213.0,-7.5,104.5
2008-01-08,2008,LA Lakers,Memphis,0,117,101,-300.0,250.0,216.0,6.5,106.5
2008-01-08,2008,Miami,Minnesota,0,91,101,105.0,-125.0,191.5,-1.5,94.5
2008-01-08,2008,Milwaukee,Philadelphia,0,87,83,240.0,-290.0,188.5,-6.5,95.0
2008-01-08,2008,Orlando,Sacramento,0,100,104,-305.0,255.0,199.5,7.0,99.0
2008-01-09,2008,Atlanta,Cleveland,1,90,81,-155.0,135.0,187.5,3.0,93.5
2008-01-09,2008,Boston,Charlotte,1,83,95,-1600.0,1000.0,188.0,13.5,93.0
2008-01-09,2008,Dallas,Detroit,1,102,86,-130.0,110.0,189.0,2.0,94.0
2008-01-09,2008,Golden State,Portland,0,91,109,100.0,-120.0,208.5,-1.0,101.0
2008-01-09,2008,Houston,New York,0,101,92,-230.0,190.0,186.5,5.5,93.5
2008-01-09,2008,Indiana,Phoenix,0,122,129,650.0,-900.0,225.0,-11.5,109.5
2008-01-09,2008,LA Clippers,Orlando,1,106,113,165.0,-195.0,192.5,-4.5,96.5
2008-01-09,2008,LA Lakers,New Orleans,0,109,80,115.0,-135.0,207.0,-2.0,101.0
2008-01-09,2008,Miami,Milwaukee,0,92,98,140.0,-160.0,187.5,-3.0,95.0
2008-01-09,2008,New Jersey,Seattle,1,99,88,-360.0,300.0,196.5,7.5,101.0
2008-01-09,2008,Philadelphia,Toronto,0,96,109,315.0,-375.0,188.0,-8.0,94.0
2008-01-10,2008,Detroit,San Antonio,0,90,80,135.0,-155.0,179.5,-3.0,89.5
2008-01-10,2008,Memphis,Sacramento,0,113,116,125.0,-145.0,202.0,-2.5,101.5
2008-01-10,2008,Phoenix,Utah,0,86,108,315.0,-375.0,216.5,-8.0,104.5
2008-01-11,2008,Atlanta,Washington,1,98,102,-140.0,120.0,193.0,2.5,100.0
2008-01-11,2008,Boston,New Jersey,0,86,77,-300.0,250.0,188.0,7.0,95.5
2008-01-11,2008,Charlotte,Cleveland,0,106,113,315.0,-375.0,188.5,-8.0,94.5
2008-01-11,2008,Chicago,Philadelphia,0,100,97,110.0,-130.0,187.5,-2.0,94.0
2008-01-11,2008,Dallas,Seattle,0,90,70,-500.0,400.0,195.0,9.0,97.5
2008-01-11,2008,Denver,Orlando,1,113,103,-255.0,215.0,218.5,6.0,108.5
2008-01-11,2008,Golden State,Memphis,1,116,104,-550.0,450.0,224.5,10.0,112.0
2008-01-11,2008,Houston,Minnesota,1,113,82,-600.0,475.0,186.0,10.0,92.0
2008-01-11,2008,LA Lakers,Milwaukee,1,110,105,-2300.0,1350.0,208.0,14.5,105.0
2008-01-11,2008,Miami,New Orleans,0,88,114,650.0,-900.0,189.0,-12.0,92.0
2008-01-11,2008,New York,Toronto,1,90,99,200.0,-240.0,194.5,-5.5,97.0
2008-01-12,2008,Boston,Washington,0,78,85,-300.0,250.0,188.5,7.0,94.5
2008-01-12,2008,Charlotte,Detroit,1,100,103,450.0,-600.0,187.5,-10.0,93.5
2008-01-12,2008,Dallas,LA Clippers,0,95,94,-240.0,200.0,185.0,5.5,94.5
2008-01-12,2008,Indiana,Sacramento,0,111,105,112.0,-122.0,208.0,-2.5,103.0
2008-01-12,2008,Milwaukee,Phoenix,0,114,122,800.0,-950.0,216.0,-12.0,107.0
2008-01-12,2008,Minnesota,San Antonio,0,88,105,1500.0,-2100.0,188.0,-15.5,93.5
2008-01-12,2008,Orlando,Utah,0,115,119,250.0,-300.0,212.0,-7.0,106.0
2008-01-13,2008,Atlanta,Chicago,1,105,84,-175.0,155.0,187.5,4.0,95.5
2008-01-13,2008,Detroit,New York,0,65,89,-400.0,330.0,191.0,8.0,93.0
2008-01-13,2008,Golden State,Indiana,1,106,101,-470.0,390.0,225.0,9.5,109.5
2008-01-13,2008,Houston,New Orleans,1,82,87,-120.0,100.0,186.0,1.0,92.5
2008-01-13,2008,LA Lakers,Memphis,1,100,99,-810.0,610.0,218.5,11.0,108.5
2008-01-13,2008,Portland,Toronto,0,109,116,200.0,-240.0,183.5,-5.5,94.0
2008-01-14,2008,Boston,Washington,1,83,88,-1200.0,800.0,184.5,11.5,96.0
2008-01-14,2008,Charlotte,Denver,1,119,116,160.0,-190.0,209.5,-4.0,103.0
2008-01-14,2008,Dallas,Sacramento,0,120,122,-265.0,225.0,196.0,6.0,99.5
2008-01-14,2008,LA Lakers,Seattle,0,123,121,-215.0,185.0,209.0,5.0,105.5
2008-01-14,2008,Milwaukee,Utah,0,87,98,525.0,-650.0,209.0,-10.5,104.5
2008-01-14,2008,New Jersey,Portland,1,73,99,-205.0,175.0,187.5,4.5,98.0
2008-01-14,2008,Philadelphia,San Antonio,0,82,89,650.0,-900.0,185.5,-11.0,94.0
2008-01-15,2008,Atlanta,Denver,1,104,93,-150.0,130.0,209.5,3.0,101.5
2008-01-15,2008,Chicago,Orlando,0,88,102,230.0,-270.0,201.5,-6.5,100.5
2008-01-15,2008,Cleveland,Memphis,0,132,124,-130.0,110.0,197.5,2.0,99.5
2008-01-15,2008,Detroit,Toronto,1,103,89,-350.0,290.0,183.5,7.5,91.5
2008-01-15,2008,Golden State,Minnesota,0,105,98,-355.0,295.0,212.5,7.5,102.0
2008-01-15,2008,Houston,Philadelphia,1,107,111,-500.0,400.0,181.0,9.0,91.5
2008-01-15,2008,LA Clippers,Phoenix,1,97,90,315.0,-375.0,208.0,-7.5,99.0
2008-01-15,2008,New York,Washington,1,105,93,100.0,-120.0,189.0,-1.0,97.0
2008-01-16,2008,Atlanta,Milwaukee,0,80,87,155.0,-175.0,191.0,-4.0,98.0
2008-01-16,2008,Boston,Portland,1,100,90,-360.0,300.0,180.0,8.0,93.0
2008-01-16,2008,Charlotte,Orlando,1,99,93,-110.0,-110.0,206.5,0.0,101.5
2008-01-16,2008,Chicago,Miami,0,126,96,145.0,-165.0,188.5,-3.5,93.5
2008-01-16,2008,Golden State,Indiana,0,117,125,110.0,-130.0,221.0,-2.0,106.0
2008-01-16,2008,New Jersey,New York,1,105,111,-335.0,285.0,190.5,7.0,97.5
2008-01-16,2008,New Orleans,Seattle,1,123,92,-800.0,600.0,199.0,11.0,96.5
2008-01-16,2008,Sacramento,Toronto,0,91,116,180.0,-210.0,200.0,-5.0,99.5
2008-01-17,2008,Cleveland,San Antonio,0,90,88,290.0,-350.0,180.5,-7.5,89.5
2008-01-17,2008,Denver,Utah,1,120,109,-160.0,140.0,220.5,3.0,114.0
2008-01-17,2008,LA Lakers,Phoenix,1,98,106,105.0,-125.0,226.0,-1.5,108.0
2008-01-18,2008,Atlanta,Toronto,0,78,89,195.0,-235.0,187.5,-5.5,94.0
2008-01-18,2008,Boston,Philadelphia,1,116,89,-745.0,595.0,185.5,10.5,94.0
2008-01-18,2008,Charlotte,New Orleans,0,84,112,445.0,-545.0,195.0,-10.0,94.5
2008-01-18,2008,Chicago,Golden State,1,111,119,120.0,-140.0,213.0,-2.0,105.0
2008-01-18,2008,Detroit,Sacramento,1,93,100,-535.0,435.0,193.0,9.5,95.0
